,Trusted,YFinance,Diff
2022-02-17,28.11,28.110000610351562,6.103515630684342e-07
2022-02-18,27.75,27.75,0.0
2022-02-22,28.81,28.809999465942383,5.340576159085231e-07
2022-02-23,31.02,31.020000457763672,4.5776367230132564e-07
2022-02-24,30.32,30.31999969482422,3.051757815342171e-07
2022-02-25,27.59,27.59000015258789,1.5258789076710855e-07
2022-02-28,30.15,30.149999618530273,3.8146972514141453e-07
2022-03-01,33.32,33.31999969482422,3.051757815342171e-07
2022-03-02,30.74,30.739999771118164,2.2888183437430598e-07
2022-03-03,30.48,30.479999542236328,4.5776367230132564e-07
2022-03-04,31.98,31.979999542236328,4.5776367230132564e-07
2022-03-07,36.45,36.45000076293945,7.629394502828291e-07
2022-03-08,35.13,35.130001068115234,1.0681152318170462e-06
2022-03-09,32.45,32.45000076293945,7.629394502828291e-07
2022-03-10,30.23,30.229999542236328,4.5776367230132564e-07
2022-03-11,30.75,30.75,0.0
2022-03-14,31.77,31.770000457763672,4.5776367230132564e-07
2022-03-15,29.83,29.829999923706055,7.629394360719743e-08
2022-03-16,26.67,26.670000076293945,7.629394360719743e-08
2022-03-17,25.67,25.670000076293945,7.629394360719743e-08
2022-03-18,23.87,23.8700008392334,8.392333974427402e-07
2022-03-21,23.53,23.530000686645508,6.866455066756316e-07
2022-03-22,22.94,22.940000534057617,5.340576159085231e-07
2022-03-23,23.57,23.56999969482422,3.051757815342171e-07
2022-03-24,21.67,21.670000076293945,7.629394360719743e-08
2022-03-25,20.81,20.809999465942383,5.340576159085231e-07
2022-03-28,19.63,19.6299991607666,8.392333974427402e-07
2022-03-29,18.9,18.899999618530273,3.8146972514141453e-07
2022-03-30,19.33,19.329999923706055,7.629394360719743e-08
2022-03-31,20.56,20.559999465942383,5.340576159085231e-07
2022-04-01,19.63,19.6299991607666,8.392333974427402e-07
2022-04-04,18.57,18.56999969482422,3.051757815342171e-07
2022-04-05,21.03,21.030000686645508,6.866455066756316e-07
2022-04-06,22.1,22.100000381469727,3.8146972514141453e-07
2022-04-07,21.55,21.549999237060547,7.629394538355427e-07
2022-04-08,21.16,21.15999984741211,1.5258789076710855e-07
2022-04-11,24.37,24.3700008392334,8.392333974427402e-07
2022-04-12,24.26,24.260000228881836,2.2888183437430598e-07
2022-04-13,21.82,21.81999969482422,3.051757815342171e-07
2022-04-14,22.7,22.700000762939453,7.629394538355427e-07
2022-04-18,22.17,22.170000076293945,7.629394360719743e-08
2022-04-19,21.37,21.3700008392334,8.392333974427402e-07
2022-04-20,20.32,20.31999969482422,3.051757815342171e-07
2022-04-21,22.68,22.68000030517578,3.051757815342171e-07
2022-04-22,28.21,28.209999084472656,9.155273446026513e-07
2022-04-25,27.02,27.020000457763672,4.5776367230132564e-07
2022-04-26,33.52,33.52000045776367,4.5776366874861196e-07
2022-04-27,31.6,31.600000381469727,3.8146972514141453e-07
2022-04-28,29.99,29.989999771118164,2.2888183437430598e-07
2022-04-29,33.4,33.400001525878906,1.5258789076710855e-06
2022-05-02,32.34,32.34000015258789,1.5258788721439487e-07
2022-05-03,29.25,29.25,0.0
2022-05-04,25.42,25.420000076293945,7.629394360719743e-08
2022-05-05,31.2,31.200000762939453,7.629394538355427e-07
2022-05-06,30.19,30.190000534057617,5.340576159085231e-07
2022-05-09,34.75,34.75,0.0
2022-05-10,32.99,32.9900016784668,1.6784667948854803e-06
2022-05-11,32.56,32.560001373291016,1.3732910133512632e-06
2022-05-12,31.77,31.770000457763672,4.5776367230132564e-07
2022-05-13,28.87,28.8700008392334,8.392333974427402e-07
2022-05-16,27.47,27.469999313354492,6.866455066756316e-07
2022-05-17,26.1,26.100000381469727,3.8146972514141453e-07
2022-05-18,30.96,30.959999084472656,9.155273446026513e-07
2022-05-19,29.35,29.350000381469727,3.8146972514141453e-07
2022-05-20,29.43,29.43000030517578,3.051757815342171e-07
2022-05-23,28.48,28.479999542236328,4.5776367230132564e-07
2022-05-24,29.45,29.450000762939453,7.629394538355427e-07
2022-05-25,28.37,28.3700008392334,8.392333974427402e-07
2022-05-26,27.5,27.5,0.0
2022-05-27,25.72,25.719999313354492,6.866455066756316e-07
2022-05-31,26.19,26.190000534057617,5.340576159085231e-07
2022-06-01,25.69,25.690000534057617,5.340576159085231e-07
2022-06-02,24.72,24.719999313354492,6.866455066756316e-07
2022-06-03,24.79,24.790000915527344,9.155273446026513e-07
2022-06-06,25.07,25.06999969482422,3.051757815342171e-07
2022-06-07,24.02,24.020000457763672,4.5776367230132564e-07
2022-06-08,23.96,23.959999084472656,9.155273446026513e-07
2022-06-09,26.09,26.09000015258789,1.5258789076710855e-07
2022-06-10,27.75,27.75,0.0
2022-06-13,34.02,34.02000045776367,4.5776366874861196e-07
2022-06-14,32.69,32.689998626708984,1.3732910133512632e-06
2022-06-15,29.62,29.6200008392334,8.392333974427402e-07
2022-06-16,32.95,32.95000076293945,7.629394502828291e-07
2022-06-17,31.13,31.1299991607666,8.392333974427402e-07
2022-06-21,30.19,30.190000534057617,5.340576159085231e-07
2022-06-22,28.95,28.950000762939453,7.629394538355427e-07
2022-06-23,29.05,29.049999237060547,7.629394538355427e-07
2022-06-24,27.23,27.229999542236328,4.5776367230132564e-07
2022-06-27,26.95,26.950000762939453,7.629394538355427e-07
2022-06-28,28.36,28.360000610351562,6.103515630684342e-07
2022-06-29,28.16,28.15999984741211,1.5258789076710855e-07
2022-06-30,28.71,28.709999084472656,9.155273446026513e-07
2022-07-01,26.7,26.700000762939453,7.629394538355427e-07
2022-07-05,27.54,27.540000915527344,9.155273446026513e-07
2022-07-06,26.73,26.729999542236328,4.5776367230132564e-07
2022-07-07,26.08,26.079999923706055,7.629394360719743e-08
2022-07-08,24.64,24.639999389648438,6.103515630684342e-07
2022-07-11,26.17,26.170000076293945,7.629394360719743e-08
2022-07-12,27.29,27.290000915527344,9.155273446026513e-07
2022-07-13,26.82,26.81999969482422,3.051757815342171e-07
2022-07-14,26.4,26.399999618530273,3.8146972514141453e-07
2022-07-15,24.23,24.229999542236328,4.5776367230132564e-07
2022-07-18,25.3,25.299999237060547,7.629394538355427e-07
2022-07-19,24.5,24.5,0.0
2022-07-20,23.88,23.8799991607666,8.392333974427402e-07
2022-07-21,23.11,23.110000610351562,6.103515630684342e-07
2022-07-22,23.03,23.030000686645508,6.866455066756316e-07
2022-07-25,23.36,23.360000610351562,6.103515630684342e-07
2022-07-26,24.69,24.690000534057617,5.340576159085231e-07
2022-07-27,23.24,23.239999771118164,2.2888183437430598e-07
2022-07-28,22.33,22.329999923706055,7.629394360719743e-08
2022-07-29,21.33,21.329999923706055,7.629394360719743e-08
2022-08-01,22.84,22.84000015258789,1.5258789076710855e-07
2022-08-02,23.93,23.93000030517578,3.051757815342171e-07
2022-08-03,21.95,21.950000762939453,7.629394538355427e-07
2022-08-04,21.44,21.440000534057617,5.340576159085231e-07
2022-08-05,21.15,21.149999618530273,3.8146972514141453e-07
2022-08-08,21.29,21.290000915527344,9.155273446026513e-07
2022-08-09,21.77,21.770000457763672,4.5776367230132564e-07
2022-08-10,19.74,19.739999771118164,2.2888183437430598e-07
2022-08-11,20.2,20.200000762939453,7.629394538355427e-07
2022-08-12,19.53,19.530000686645508,6.866455066756316e-07
2022-08-15,19.95,19.950000762939453,7.629394538355427e-07
2022-08-16,19.69,19.690000534057617,5.340576159085231e-07
2022-08-17,19.9,19.899999618530273,3.8146972514141453e-07
2022-08-18,19.56,19.559999465942383,5.340576159085231e-07
2022-08-19,20.6,20.600000381469727,3.8146972514141453e-07
2022-08-22,23.8,23.799999237060547,7.629394538355427e-07
2022-08-23,24.11,24.110000610351562,6.103515630684342e-07
2022-08-24,22.82,22.81999969482422,3.051757815342171e-07
2022-08-25,21.78,21.780000686645508,6.866455066756316e-07
2022-08-26,25.56,25.559999465942383,5.340576159085231e-07
2022-08-29,26.21,26.209999084472656,9.155273446026513e-07
2022-08-30,26.21,26.209999084472656,9.155273446026513e-07
2022-08-31,25.87,25.8700008392334,8.392333974427402e-07
2022-09-01,25.33,25.559999465942383,0.22999946594238452
2022-09-02,25.59,25.469999313354492,0.12000068664550767
2022-09-06,26.68,26.90999984741211,0.22999984741210966
2022-09-07,24.71,24.639999389648438,0.07000061035156335
2022-09-08,23.56,23.610000610351562,0.05000061035156378
2022-09-09,22.93,22.790000915527344,0.13999908447265597
2022-09-12,24.05,23.8700008392334,0.17999916076660227
2022-09-13,27.13,27.270000457763672,0.14000045776367287
2022-09-14,26.26,26.15999984741211,0.10000015258789219
2022-09-15,26.45,26.270000457763672,0.17999954223632741
2022-09-16,26.22,26.299999237060547,0.07999923706054801
2022-09-19,25.78,25.760000228881836,0.0199997711181652
2022-09-20,27.23,27.15999984741211,0.07000015258789105
2022-09-21,28.13,27.989999771118164,0.14000022888183494
2022-09-22,27.28,27.350000381469727,0.07000038146972543
2022-09-23,29.7,29.920000076293945,0.22000007629394602
2022-09-26,31.93,32.2599983215332,0.3299983215332034
2022-09-27,32.69,32.599998474121094,0.09000152587890398
2022-09-28,30.39,30.18000030517578,0.20999969482421932
2022-09-29,31.91,31.84000015258789,0.06999984741210952
2022-09-30,33.25,31.6200008392334,1.6299991607666016
2022-10-03,30.19,30.100000381469727,0.08999961853027472
2022-10-04,29.12,29.06999969482422,0.050000305175782245
2022-10-05,28.86,28.549999237060547,0.31000076293945256
2022-10-06,30.45,30.520000457763672,0.07000045776367259
2022-10-07,31.27,31.360000610351562,0.09000061035156293
2022-10-10,32.58,32.45000076293945,0.12999923706054517
2022-10-11,33.63,33.630001068115234,1.0681152318170462e-06
2022-10-12,33.72,33.56999969482422,0.1500003051757801
2022-10-13,32.09,31.940000534057617,0.14999946594238622
2022-10-14,32.14,32.02000045776367,0.1199995422363287
2022-10-17,31.23,31.3700008392334,0.140000839233398
2022-10-18,30.61,30.5,0.10999999999999943
2022-10-19,30.98,30.760000228881836,0.2199997711181645
2022-10-20,30.21,29.979999542236328,0.23000045776367273
2022-10-21,30.0,29.690000534057617,0.3099994659423828
2022-10-24,29.8,29.850000381469727,0.05000038146972585
2022-10-25,28.32,28.459999084472656,0.13999908447265597
2022-10-26,27.42,27.280000686645508,0.1399993133544939
2022-10-27,26.99,27.389999389648438,0.39999938964843906
2022-10-28,26.02,25.75,0.2699999999999996
2022-10-31,25.91,25.8799991607666,0.03000083923339858
2022-11-01,25.71,25.809999465942383,0.09999946594238196
2022-11-02,25.9,25.860000610351562,0.03999938964843608
2022-11-03,25.22,25.299999237060547,0.07999923706054801
2022-11-04,24.65,24.549999237060547,0.1000007629394517
2022-11-07,24.47,24.350000381469727,0.1199996185302723
2022-11-08,25.38,25.540000915527344,0.16000091552734474
2022-11-09,26.1,26.09000015258789,0.009999847412110796
2022-11-10,23.37,23.530000686645508,0.16000068664550682
2022-11-11,22.48,22.520000457763672,0.04000045776367145
2022-11-14,23.91,23.729999542236328,0.18000045776367202
2022-11-15,24.28,24.540000915527344,0.2600009155273426
2022-11-16,24.2,24.110000610351562,0.08999938964843679
2022-11-17,23.87,23.93000030517578,0.060000305175780255
2022-11-18,23.06,23.1200008392334,0.060000839233399716
2022-11-21,22.42,22.360000610351562,0.059999389648439205
2022-11-22,21.35,21.290000915527344,0.05999908447265767
2022-11-23,20.51,20.350000381469727,0.159999618530275
2022-11-25,20.53,20.5,0.030000000000001137
2022-11-28,22.11,22.209999084472656,0.09999908447265682
2022-11-29,21.85,21.889999389648438,0.03999938964843608
2022-11-30,20.6,20.579999923706055,0.020000076293946734
2022-12-01,19.91,19.84000015258789,0.06999984741210952
2022-12-02,19.01,19.059999465942383,0.04999946594238125
2022-12-05,20.59,20.75,0.16000000000000014
2022-12-06,22.11,22.170000076293945,0.06000007629394588
2022-12-07,22.6,22.68000030517578,0.08000030517577983
2022-12-08,22.28,22.290000915527344,0.010000915527342613
2022-12-09,22.86,22.829999923706055,0.030000076293944744
2022-12-12,25.02,25.0,0.019999999999999574
2022-12-13,22.64,22.549999237060547,0.0900007629394537
2022-12-14,21.32,21.139999389648438,0.18000061035156278
2022-12-15,22.78,22.829999923706055,0.04999992370605355
2022-12-16,22.46,22.6200008392334,0.16000083923339758
2022-12-19,22.25,22.420000076293945,0.1700000762939453
2022-12-20,21.47,21.479999542236328,0.009999542236329262
2022-12-21,20.08,20.06999969482422,0.010000305175779545
2022-12-22,21.88,21.969999313354492,0.08999931335449318
2022-12-23,20.97,20.8700008392334,0.09999916076660043
2022-12-27,21.83,21.649999618530273,0.18000038146972486
2022-12-28,22.18,22.139999389648438,0.040000610351562216
2022-12-29,21.47,21.440000534057617,0.029999465942381676
2022-12-30,21.7,21.670000076293945,0.029999923706053977
2023-01-03,22.79,22.899999618530273,0.10999961853027429
2023-01-04,22.01,22.010000228881836,2.2888183437430598e-07
2023-01-05,22.52,22.459999084472656,0.060000915527343324
2023-01-06,21.11,21.1299991607666,0.01999916076660213
2023-01-09,21.86,21.969999313354492,0.10999931335449276
2023-01-10,20.67,20.579999923706055,0.09000007629394702
2023-01-11,21.16,21.09000015258789,0.06999984741210952
2023-01-12,18.89,18.829999923706055,0.06000007629394588
2023-01-13,18.2,18.350000381469727,0.15000038146972727
2023-01-17,19.31,19.360000610351562,0.05000061035156378
2023-01-18,20.34,20.34000015258789,1.5258789076710855e-07
2023-01-19,20.57,20.520000457763672,0.04999954223632841
2023-01-20,19.77,19.850000381469727,0.08000038146972699
2023-01-23,19.72,19.809999465942383,0.08999946594238395
2023-01-24,19.38,19.200000762939453,0.17999923706054588
2023-01-25,19.09,19.079999923706055,0.01000007629394517
2023-01-26,18.74,18.729999542236328,0.010000457763670312
2023-01-27,18.38,18.510000228881836,0.13000022888183693
2023-01-30,20.0,19.940000534057617,0.05999946594238281
2023-01-31,19.35,19.399999618530273,0.049999618530272016
2023-02-01,18.19,17.8700008392334,0.31999916076660284
2023-02-02,18.35,18.729999542236328,0.3799995422363267
2023-02-03,18.43,18.329999923706055,0.10000007629394503
2023-02-06,19.43,19.43000030517578,3.051757815342171e-07
2023-02-07,18.54,18.65999984741211,0.11999984741211023
2023-02-08,19.57,19.6299991607666,0.05999916076660128
2023-02-09,20.75,20.709999084472656,0.04000091552734375
2023-02-10,20.54,20.530000686645508,0.009999313354491335
2023-02-13,20.44,20.34000015258789,0.09999984741211065
2023-02-14,18.73,18.90999984741211,0.17999984741210895
2023-02-15,18.29,18.229999542236328,0.06000045776367102
2023-02-16,20.16,20.170000076293945,0.01000007629394517
2023-02-17,19.9,20.020000457763672,0.1200004577636733
2023-02-21,22.96,22.8700008392334,0.08999916076660242
2023-02-22,22.35,22.290000915527344,0.05999908447265767
2023-02-23,21.11,21.139999389648438,0.02999938964843807
2023-02-24,21.6,21.670000076293945,0.07000007629394389
2023-02-27,20.96,20.950000762939453,0.009999237060547728
2023-02-28,20.43,20.700000762939453,0.2700007629394534
2023-03-01,20.58,20.579999923706055,7.629394360719743e-08
2023-03-02,19.59,19.59000015258789,1.5258789076710855e-07
2023-03-03,18.49,18.489999771118164,2.2888183437430598e-07
2023-03-06,18.67,18.610000610351562,0.059999389648439205
2023-03-07,19.6,19.59000015258789,0.009999847412110796
2023-03-08,19.05,19.110000610351562,0.06000061035156179
2023-03-09,22.61,22.610000610351562,6.103515630684342e-07
2023-03-10,24.7,24.799999237060547,0.09999923706054759
2023-03-13,26.52,26.520000457763672,4.5776367230132564e-07
2023-03-14,23.62,23.729999542236328,0.10999954223632713
2023-03-15,25.78,26.139999389648438,0.35999938964843636
2023-03-16,23.11,22.989999771118164,0.12000022888183537
2023-03-17,25.61,25.510000228881836,0.0999997711181635
2023-03-20,24.11,24.149999618530273,0.039999618530274006
2023-03-21,21.62,21.3799991607666,0.24000083923339943
2023-03-22,22.23,22.260000228881836,0.03000022888183551
2023-03-23,22.61,22.610000610351562,6.103515630684342e-07
2023-03-24,21.82,21.739999771118164,0.08000022888183622
2023-03-27,20.92,20.600000381469727,0.31999961853027514
2023-03-28,20.07,19.969999313354492,0.1000006866455081
2023-03-29,19.14,19.1200008392334,0.01999916076660213
2023-03-30,19.06,19.020000457763672,0.039999542236326846
2023-03-31,18.82,18.700000762939453,0.11999923706054716
2023-04-03,18.56,18.549999237060547,0.010000762939451846
2023-04-04,19.08,19.0,0.0799999999999983
2023-04-05,19.07,19.079999923706055,0.009999923706054403
2023-04-06,18.43,18.399999618530273,0.03000038146972628
2023-04-10,18.97,18.969999313354492,6.866455066756316e-07
2023-04-11,19.1,19.100000381469727,3.8146972514141453e-07
2023-04-12,19.09,19.09000015258789,1.5258789076710855e-07
2023-04-13,17.8,17.799999237060547,7.629394538355427e-07
2023-04-14,17.09,17.06999969482422,0.020000305175781108
2023-04-17,16.95,16.950000762939453,7.629394538355427e-07
2023-04-18,16.83,16.829999923706055,7.629394360719743e-08
2023-04-19,16.46,16.459999084472656,9.155273446026513e-07
2023-04-20,17.17,17.170000076293945,7.629394360719743e-08
2023-04-21,16.67,16.770000457763672,0.10000045776367017
2023-04-24,16.89,16.889999389648438,6.103515630684342e-07
2023-04-25,18.76,18.760000228881836,2.2888183437430598e-07
2023-04-26,19.0,18.84000015258789,0.15999984741210938
2023-04-27,17.03,17.030000686645508,6.866455066756316e-07
2023-04-28,15.91,15.779999732971191,0.13000026702880874
2023-05-01,16.08,16.079999923706055,7.629394360719743e-08
2023-05-02,17.78,17.780000686645508,6.866455066756316e-07
2023-05-03,18.63,18.34000015258789,0.2899998474121084
2023-05-04,20.09,20.09000015258789,1.5258789076710855e-07
2023-05-05,17.19,17.190000534057617,5.340576159085231e-07
2023-05-08,16.98,16.979999542236328,4.5776367230132564e-07
2023-05-09,17.71,17.709999084472656,9.155273446026513e-07
2023-05-10,16.87,16.940000534057617,0.07000053405761619
2023-05-11,16.82,16.93000030517578,0.11000030517578097
2023-05-12,16.86,17.030000686645508,0.17000068664550838
2023-05-15,17.21,17.1200008392334,0.08999916076660242
2023-05-16,17.99,17.989999771118164,2.2888183437430598e-07
2023-05-17,16.84,16.8700008392334,0.03000083923339858
2023-05-18,16.05,16.049999237060547,7.629394538355427e-07
2023-05-19,16.81,16.809999465942383,5.340576159085231e-07
2023-05-22,17.21,17.209999084472656,9.155273446026513e-07
2023-05-23,18.51,18.530000686645508,0.02000068664550625
2023-05-24,20.03,20.030000686645508,6.866455066756316e-07
2023-05-25,19.06,19.139999389648438,0.07999938964843878
2023-05-26,18.01,17.950000762939453,0.05999923706054844
2023-05-30,17.53,17.459999084472656,0.07000091552734489
2023-05-31,17.94,17.940000534057617,5.340576159085231e-07
2023-06-01,15.78,15.649999618530273,0.13000038146972592
2023-06-02,14.6,14.600000381469727,3.8146972691777137e-07
2023-06-05,14.73,14.729999542236328,4.5776367230132564e-07
2023-06-06,13.99,13.960000038146973,0.029999961853027557
2023-06-07,13.94,13.9399995803833,4.196166987213701e-07
2023-06-08,13.64,13.649999618530273,0.009999618530272869
2023-06-09,13.84,13.829999923706055,0.01000007629394517
2023-06-12,14.83,15.010000228881836,0.18000022888183587
2023-06-13,14.61,14.609999656677246,3.433227533378158e-07
2023-06-14,13.88,13.880000114440918,1.1444091718715299e-07
2023-06-15,14.39,14.5,0.10999999999999943
2023-06-16,13.54,13.539999961853027,3.814697180359872e-08
2023-06-20,13.88,13.880000114440918,1.1444091718715299e-07
2023-06-21,13.2,13.199999809265137,1.9073486257070726e-07
2023-06-22,12.83,12.90999984741211,0.0799998474121093
2023-06-23,13.44,13.4399995803833,4.196166987213701e-07
2023-06-26,14.25,14.25,0.0
2023-06-27,13.74,13.739999771118164,2.2888183615066282e-07
2023-06-28,13.41,13.430000305175781,0.020000305175781108
2023-06-29,13.54,13.539999961853027,3.814697180359872e-08
2023-06-30,13.26,13.59000015258789,0.33000015258789084
2023-07-03,13.57,13.569999694824219,3.051757815342171e-07
2023-07-05,14.16,14.180000305175781,0.020000305175781108
2023-07-06,15.44,15.4399995803833,4.196166987213701e-07
2023-07-07,14.91,14.829999923706055,0.08000007629394545
2023-07-10,15.07,15.069999694824219,3.051757815342171e-07
2023-07-11,14.87,14.84000015258789,0.029999847412108593
2023-07-12,13.54,13.539999961853027,3.814697180359872e-08
2023-07-13,13.53,13.609999656677246,0.07999965667724673
2023-07-14,13.3,13.34000015258789,0.040000152587889914
2023-07-17,13.48,13.479999542236328,4.5776367230132564e-07
2023-07-18,13.33,13.300000190734863,0.02999980926513679
2023-07-19,13.76,13.760000228881836,2.2888183615066282e-07
2023-07-20,13.99,13.989999771118164,2.2888183615066282e-07
2023-07-21,13.6,13.600000381469727,3.8146972691777137e-07
2023-07-24,13.91,13.90999984741211,1.5258789076710855e-07
2023-07-25,13.86,13.859999656677246,3.433227533378158e-07
2023-07-26,13.19,13.1899995803833,4.196166987213701e-07
2023-07-27,14.41,14.40999984741211,1.5258789076710855e-07
2023-07-28,13.31,13.329999923706055,0.01999992370605419
2023-07-31,13.63,13.630000114440918,1.1444091718715299e-07
2023-08-01,13.93,13.930000305175781,3.051757815342171e-07
2023-08-02,16.09,16.09000015258789,1.5258789076710855e-07
2023-08-03,15.92,15.920000076293945,7.629394538355427e-08
2023-08-04,17.1,17.100000381469727,3.8146972514141453e-07
2023-08-07,15.77,15.770000457763672,4.5776367230132564e-07
2023-08-08,15.99,15.989999771118164,2.2888183615066282e-07
2023-08-09,16.14,15.960000038146973,0.1799999618530279
2023-08-10,15.84,15.850000381469727,0.010000381469726705
2023-08-11,15.08,14.84000015258789,0.23999984741210945
2023-08-14,14.8,14.819999694824219,0.01999969482421804
2023-08-15,16.34,16.459999084472656,0.11999908447265639
2023-08-16,16.84,16.780000686645508,0.059999313354492045
2023-08-17,17.89,17.889999389648438,6.103515630684342e-07
2023-08-18,17.42,17.299999237060547,0.12000076293945483
2023-08-21,17.08,17.1299991607666,0.04999916076660327
2023-08-22,17.03,16.969999313354492,0.06000068664550895
2023-08-23,15.98,15.979999542236328,4.5776367230132564e-07
2023-08-24,17.2,17.200000762939453,7.629394538355427e-07
2023-08-25,15.68,15.680000305175781,3.051757815342171e-07
2023-08-28,15.08,15.079999923706055,7.629394538355427e-08
2023-08-29,14.44,14.449999809265137,0.009999809265137216
2023-08-30,13.88,13.880000114440918,1.1444091718715299e-07
2023-08-31,13.57,13.569999694824219,3.051757815342171e-07
2023-09-01,13.1,13.09000015258789,0.00999984741210902
2023-09-05,14.01,14.010000228881836,2.2888183615066282e-07
2023-09-06,14.45,14.449999809265137,1.9073486257070726e-07
2023-09-07,14.4,14.399999618530273,3.8146972691777137e-07
2023-09-08,13.84,13.84000015258789,1.5258789076710855e-07
2023-09-11,13.8,13.800000190734863,1.9073486257070726e-07
2023-09-12,14.23,14.229999542236328,4.5776367230132564e-07
2023-09-13,13.48,13.479999542236328,4.5776367230132564e-07
2023-09-14,12.88,12.819999694824219,0.06000030517578203
2023-09-15,13.95,13.789999961853027,0.16000003814697195
2023-09-18,14.0,14.0,0.0
2023-09-19,14.18,14.109999656677246,0.07000034332275362
2023-09-20,15.14,15.140000343322754,3.433227533378158e-07
2023-09-21,17.54,17.540000915527344,9.155273446026513e-07
2023-09-22,17.22,17.200000762939453,0.019999237060545738
2023-09-25,16.9,16.899999618530273,3.8146972514141453e-07
2023-09-26,18.94,18.940000534057617,5.340576159085231e-07
2023-09-27,18.4,18.219999313354492,0.1800006866455064
2023-09-28,17.34,17.34000015258789,1.5258789076710855e-07
2023-09-29,17.66,17.520000457763672,0.13999954223632827
2023-10-02,17.72,17.610000610351562,0.10999938964843636
2023-10-03,19.78,19.780000686645508,6.866455066756316e-07
2023-10-04,18.58,18.579999923706055,7.629394360719743e-08
2023-10-05,18.38,18.489999771118164,0.10999977111816506
2023-10-06,17.53,17.450000762939453,0.07999923706054801
2023-10-09,17.72,17.700000762939453,0.019999237060545738
2023-10-10,17.08,17.030000686645508,0.04999931335449048
2023-10-11,16.26,16.09000015258789,0.16999984741211094
2023-10-12,16.82,16.690000534057617,0.1299994659423831
2023-10-13,19.32,19.31999969482422,3.051757815342171e-07
2023-10-16,17.34,17.209999084472656,0.1300009155273436
2023-10-17,17.79,17.8799991607666,0.08999916076660242
2023-10-18,19.6,19.219999313354492,0.38000068664550923
2023-10-19,21.4,21.399999618530273,3.8146972514141453e-07
2023-10-20,21.36,21.709999084472656,0.3499990844726568
2023-10-23,20.55,20.3700008392334,0.17999916076660227
2023-10-24,19.05,18.969999313354492,0.08000068664550852
2023-10-25,20.19,20.190000534057617,5.340576159085231e-07
2023-10-26,20.68,20.68000030517578,3.051757815342171e-07
2023-10-27,21.27,21.270000457763672,4.5776367230132564e-07
2023-10-30,19.77,19.75,0.019999999999999574
2023-10-31,18.14,18.139999389648438,6.103515630684342e-07
2023-11-01,16.87,16.8700008392334,8.392333974427402e-07
2023-11-02,15.66,15.65999984741211,1.5258789076710855e-07
2023-11-03,14.91,14.90999984741211,1.5258789076710855e-07
2023-11-06,14.89,14.890000343322754,3.433227533378158e-07
2023-11-07,14.81,14.8100004196167,4.196166987213701e-07
2023-11-08,14.43,14.449999809265137,0.019999809265137003
2023-11-09,15.4,15.289999961853027,0.11000003814697301
2023-11-10,14.24,14.170000076293945,0.0699999237060549
2023-11-13,14.81,14.760000228881836,0.04999977111816456
2023-11-14,14.15,14.15999984741211,0.00999984741210902
2023-11-15,14.18,14.180000305175781,3.051757815342171e-07
2023-11-16,14.32,14.319999694824219,3.051757815342171e-07
2023-11-17,13.8,13.800000190734863,1.9073486257070726e-07
2023-11-20,13.41,13.40999984741211,1.5258789076710855e-07
2023-11-21,13.35,13.350000381469727,3.8146972691777137e-07
2023-11-22,12.85,12.850000381469727,3.8146972691777137e-07
2023-11-24,12.46,12.460000038146973,3.814697180359872e-08
2023-11-27,12.69,12.6899995803833,4.196166987213701e-07
2023-11-28,12.69,12.6899995803833,4.196166987213701e-07
2023-11-29,12.98,12.979999542236328,4.5776367230132564e-07
2023-11-30,12.92,12.920000076293945,7.629394538355427e-08
2023-12-01,12.63,12.630000114440918,1.1444091718715299e-07
2023-12-04,13.08,13.079999923706055,7.629394538355427e-08
2023-12-05,12.85,12.850000381469727,3.8146972691777137e-07
2023-12-06,12.97,12.970000267028809,2.6702880795426154e-07
2023-12-07,13.06,13.0600004196167,4.196166987213701e-07
2023-12-08,12.35,12.350000381469727,3.8146972691777137e-07
2023-12-11,12.63,12.630000114440918,1.1444091718715299e-07
2023-12-12,12.07,12.069999694824219,3.051757815342171e-07
2023-12-13,12.19,12.1899995803833,4.196166987213701e-07
2023-12-14,12.48,12.479999542236328,4.5776367230132564e-07
2023-12-15,12.28,12.279999732971191,2.6702880795426154e-07
2023-12-18,12.56,12.5600004196167,4.196166987213701e-07
2023-12-19,12.53,12.529999732971191,2.6702880795426154e-07
2023-12-20,13.67,13.670000076293945,7.629394538355427e-08
2023-12-21,13.65,13.649999618530273,3.8146972691777137e-07
2023-12-22,13.03,13.029999732971191,2.6702880795426154e-07
2023-12-26,12.99,12.989999771118164,2.2888183615066282e-07
2023-12-27,12.43,12.430000305175781,3.051757815342171e-07
2023-12-28,12.47,12.470000267028809,2.6702880795426154e-07
2023-12-29,12.45,12.449999809265137,1.9073486257070726e-07
2024-01-02,13.2,13.199999809265137,1.9073486257070726e-07
2024-01-03,14.04,14.039999961853027,3.814697180359872e-08
2024-01-04,14.13,14.130000114440918,1.1444091718715299e-07
2024-01-05,13.35,13.350000381469727,3.8146972691777137e-07
2024-01-08,13.08,13.079999923706055,7.629394538355427e-08
2024-01-09,12.76,12.760000228881836,2.2888183615066282e-07
2024-01-10,12.69,12.6899995803833,4.196166987213701e-07
2024-01-11,12.44,12.4399995803833,4.196166987213701e-07
2024-01-12,12.7,12.699999809265137,1.9073486257070726e-07
2024-01-16,13.84,13.84000015258789,1.5258789076710855e-07
2024-01-17,14.79,14.789999961853027,3.814697180359872e-08
